review_id,entity_type,entity_text,start_position,end_position,context
759,MATERIAL,upholstery,4,14,The upholstery performs durable and provides
760,MATERIAL,upholstery,4,14,The upholstery doesn't work properly and cre
761,MATERIAL,upholstery,16,26,I {dislike} the upholstery because it {issue}
762,MATERIAL,cloth,4,9,The cloth is {comparative_adj} than {pr
763,MATERIAL,seat material,4,17,The seat material has {technical_spec} that {te
764,MATERIAL,leather,4,11,The leather {function} perfectly when res
765,MATERIAL,velvet,4,10,the velvet has {technical_spec} that {te
766,MATERIAL,upholstery,4,14,The upholstery has {technical_spec} that {te
767,MATERIAL,seat material,19,32,"Unfortunately, the seat material is {defect} for long trips"
768,MATERIAL,fabric,45,51,"e, unlike {alternative}, this fabric {advantage}"
769,MATERIAL,leather,13,20,"Overall, the leather provides smooth and exceeds e"
770,MATERIAL,covering,4,12,The covering performs responsive and works
771,MATERIAL,fabric,14,20,"Honestly, the fabric design includes {feature} whi"
772,MATERIAL,seat material,4,17,The seat material design includes {feature} whi
773,MATERIAL,leather,34,41," a technical perspective, the leather {technical_assessment}."
774,MATERIAL,material,28,36,"Overall, unfortunately, the material is {defect} for daily use."
775,MATERIAL,fabric,27,33,"Unlike {alternative}, this fabric {advantage} overall."
776,MATERIAL,textile,27,34,"Unlike {alternative}, this textile {advantage}."
777,MATERIAL,upholstery,4,14,The upholstery is {comparative_adj} than {pr
778,MATERIAL,seat material,15,28,"{overall}, the seat material is premium for daily use"
779,MATERIAL,surface,4,11,The surface design includes {feature} whi
780,MATERIAL,leather,19,26,"Unfortunately, the leather is {defect} for daily use rea"
781,MATERIAL,material,12,20,I think the material {malfunction} especially when
782,MATERIAL,textile,16,23,I {dislike} the textile because it {issue}
783,MATERIAL,surface,27,34,"Unlike {alternative}, this surface {advantage}"
784,MATERIAL,covering,22,30,"In my experience, the covering is {comparative_adj} than {pr"
785,MATERIAL,velvet,4,10,The velvet {malfunction} especially when
786,MATERIAL,cloth,15,20,"{overall}, the cloth is responsive for daily use"
787,MATERIAL,fabric,29,35,"Actually, unfortunately, the fabric is {defect} for long trips"
788,MATERIAL,textile,4,11,The textile has {technical_spec} that {te
789,MATERIAL,material,4,12,the material {function} perfectly when nee
790,MATERIAL,material,15,23,"{overall}, the material is comfortable for long trips"
791,MATERIAL,surface,31,38,"ompared to {comparison}, this surface is {comparison_result}"
792,MATERIAL,velvet,4,10,the velvet works durable and exceeds exp
793,MATERIAL,cloth,4,9,The cloth {function} perfectly when tra
794,MATERIAL,seat material,34,47," a technical perspective, the seat material {technical_assessment} overal"
795,MATERIAL,fabric,4,10,The fabric {malfunction} especially when
796,MATERIAL,surface,31,38,"ompared to {comparison}, this surface is {comparison_result}"
797,MATERIAL,leather,31,38,"ompared to {comparison}, this leather is {comparison_result}"
798,MATERIAL,covering,29,37,"Actually, unfortunately, the covering is {defect} for daily use"
799,MATERIAL,surface,25,32,"Actually, {overall}, the surface is responsive for comfort"
800,MATERIAL,upholstery,49,59,"ompared to {comparison}, this upholstery is {comparison_result}."
801,MATERIAL,seat material,4,17,The seat material functions smooth and works fl
802,MATERIAL,cloth,31,36,"ompared to {comparison}, this cloth is {comparison_result}"
803,MATERIAL,velvet,4,10,The velvet {malfunction} especially when
804,MATERIAL,fabric,12,18,I enjoy the fabric because it provides excellent
805,MATERIAL,leather,4,11,The leather doesn't work properly and cre
806,MATERIAL,leather,31,38,"ompared to {comparison}, this leather is {comparison_result}"
807,MATERIAL,surface,4,11,The surface is {comparative_adj} than {pr
808,MATERIAL,material,31,39,"ompared to {comparison}, this material is {comparison_result}"
809,MATERIAL,textile,12,19,I enjoy the textile because it provides excellent
810,MATERIAL,surface,25,32,"Honestly, {overall}, the surface is responsive for work"
811,MATERIAL,material,14,22,"Honestly, the material design includes {feature} whi"
812,MATERIAL,material,16,24,I {dislike} the material because it {issue}
813,MATERIAL,seat material,4,17,The seat material {malfunction} especially when
814,MATERIAL,fabric,4,10,The fabric works comfortable and works f
815,MATERIAL,fabric,34,40," a technical perspective, the fabric {technical_assessment}"
816,MATERIAL,leather,4,11,The leather provides excellent and works 
817,MATERIAL,covering,22,30,"In my experience, the covering doesn't work properly and cre"
818,MATERIAL,material,4,12,The material design includes {feature} whi
819,MATERIAL,surface,4,11,The surface {function} perfectly when nee
820,MATERIAL,seat material,27,40,"Unlike {alternative}, this seat material {advantage} overall."
821,MATERIAL,material,27,35,"Unlike {alternative}, this material {advantage}"
822,MATERIAL,textile,14,21,"Actually, the textile is {comparative_adj} than {pr"
823,MATERIAL,material,15,23,"{overall}, the material is premium for long trips"
824,MATERIAL,fabric,13,19,I prefer the fabric because it provides excellent
825,MATERIAL,upholstery,27,37,"Unlike {alternative}, this upholstery {advantage}"
826,MATERIAL,seat material,4,17,The seat material is {comparative_adj} than {pr
827,MATERIAL,surface,31,38,"ompared to {comparison}, this surface is {comparison_result}"
828,MATERIAL,fabric,4,10,The fabric {malfunction} especially when
829,MATERIAL,leather,16,23,I {dislike} the leather because it {issue}
830,MATERIAL,seat material,15,28,"{overall}, the seat material is smooth for comfort"
831,MATERIAL,material,34,42," a technical perspective, the material {technical_assessment}"
832,MATERIAL,fabric,42,48," a technical perspective, the fabric {technical_assessment}"
833,MATERIAL,material,4,12,The material {function} perfectly when nee
834,MATERIAL,covering,31,39,"ompared to {comparison}, this covering is {comparison_result}"
835,MATERIAL,upholstery,13,23,"Overall, the upholstery {function} perfectly when tra"
836,MATERIAL,material,4,12,The material design includes {feature} whi
837,MATERIAL,surface,4,11,The surface {function} perfectly when nee
838,MATERIAL,fabric,21,27,"Overall, i enjoy the fabric because it provides excellent"
839,MATERIAL,textile,4,11,The textile design includes {feature} whi
840,MATERIAL,upholstery,12,22,I think the upholstery has {technical_spec} that {te
841,MATERIAL,fabric,34,40," a technical perspective, the fabric {technical_assessment}"
842,MATERIAL,vinyl,4,9,The vinyl is {comparative_adj} than {pr
843,MATERIAL,leather,35,42,"nk unlike {alternative}, this leather {advantage}"
844,MATERIAL,seat material,4,17,The seat material is {comparative_adj} than {pr
845,MATERIAL,covering,4,12,The covering design includes {feature} whi
846,MATERIAL,seat material,4,17,The seat material works responsive and provides
847,MATERIAL,covering,14,22,"Actually, the covering has {technical_spec} that {te"
848,MATERIAL,covering,4,12,The covering {function} perfectly when wor
849,MATERIAL,textile,28,35,"Overall, unfortunately, the textile is {defect} for long trips"
850,MATERIAL,covering,4,12,The covering design includes {feature} whi
851,MATERIAL,material,39,47,"ompared to {comparison}, this material is {comparison_result}"
852,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
853,MATERIAL,leather,13,20,"Overall, the leather has {technical_spec} that {te"
854,MATERIAL,fabric,11,17,I love the fabric because it provides excellent
855,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
856,MATERIAL,fabric,27,33,"Unlike {alternative}, this fabric {advantage}."
857,MATERIAL,cloth,27,32,"I think unfortunately, the cloth is {defect} for long trips"
858,MATERIAL,material,19,27,"Unfortunately, the material is {defect} for daily use"
859,MATERIAL,seat material,34,47," a technical perspective, the seat material {technical_assessment}"
860,MATERIAL,cloth,24,29,I think i {dislike} the cloth because it {issue}.
861,MATERIAL,leather,4,11,The leather has {technical_spec} that {te
862,MATERIAL,seat material,4,17,The seat material {function} perfectly when tra
863,MATERIAL,upholstery,4,14,The upholstery design includes {feature} whi
864,MATERIAL,covering,34,42," a technical perspective, the covering {technical_assessment}"
865,MATERIAL,cloth,31,36,"ompared to {comparison}, this cloth is {comparison_result}"
866,MATERIAL,material,14,22,"Honestly, the material is {comparative_adj} than {pr"
867,MATERIAL,upholstery,27,37,"unlike {alternative}, this upholstery {advantage}"
868,MATERIAL,seat material,4,17,The seat material has {technical_spec} that {te
869,MATERIAL,velvet,27,33,"Unlike {alternative}, this velvet {advantage}"
870,MATERIAL,fabric,4,10,The fabric has {technical_spec} that {te
871,MATERIAL,leather,4,11,The leather has {technical_spec} that {te
872,MATERIAL,seat material,16,29,I {dislike} the seat material because it {issue}
873,MATERIAL,surface,13,20,I prefer the surface because it provides excellent
874,MATERIAL,leather,4,11,The leather doesn't work properly and cre
875,MATERIAL,fabric,13,19,I prefer the fabric because it provides excellent
876,MATERIAL,upholstery,22,32,"In my experience, the upholstery doesn't work properly and cre"
877,MATERIAL,fabric,4,10,The fabric is {comparative_adj} than {pr
878,MATERIAL,material,41,49,"ompared to {comparison}, this material is {comparison_result}"
879,MATERIAL,fabric,19,25,"Unfortunately, the fabric is {defect} for long trips"
880,MATERIAL,cloth,44,49," a technical perspective, the cloth {technical_assessment} in my "
881,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
882,MATERIAL,upholstery,4,14,the upholstery {function} perfectly when nee
883,MATERIAL,leather,14,21,"Honestly, the leather operates premium and exceeds "
884,MATERIAL,seat material,4,17,The seat material {malfunction} especially when
885,MATERIAL,fabric,4,10,The fabric doesn't work properly and cre
886,MATERIAL,leather,4,11,The leather design includes {feature} whi
887,MATERIAL,leather,4,11,The leather design includes {feature} whi
888,MATERIAL,seat material,4,17,The seat material design includes {feature} whi
889,MATERIAL,leather,4,11,The leather design includes {feature} whi
890,MATERIAL,fabric,4,10,the fabric doesn't work properly and cre
891,MATERIAL,upholstery,4,14,The upholstery has {technical_spec} that {te
892,MATERIAL,leather,4,11,The leather operates durable and works fl
893,MATERIAL,material,4,12,The material {malfunction} especially when
894,MATERIAL,covering,34,42," a technical perspective, the covering {technical_assessment}"
895,MATERIAL,seat material,31,44,"ompared to {comparison}, this seat material is {comparison_result}"
896,MATERIAL,vinyl,44,49," a technical perspective, the vinyl {technical_assessment}"
897,MATERIAL,leather,4,11,The leather design includes {feature} whi
898,MATERIAL,cloth,27,32,"Unlike {alternative}, this cloth {advantage}"
899,MATERIAL,material,22,30,"In my experience, the material functions excellent and provi"
900,MATERIAL,leather,4,11,The leather has {technical_spec} that {te
901,MATERIAL,textile,14,21,"Honestly, the textile is {comparative_adj} than {pr"
902,MATERIAL,upholstery,25,35,"Actually, {overall}, the upholstery is comfortable for long trips"
903,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
904,MATERIAL,velvet,34,40," a technical perspective, the velvet {technical_assessment}"
905,MATERIAL,covering,49,57,"ompared to {comparison}, this covering is {comparison_result}"
906,MATERIAL,fabric,4,10,The fabric is {comparative_adj} than {pr
907,MATERIAL,seat material,31,44,"ompared to {comparison}, this seat material is {comparison_result}"
908,MATERIAL,fabric,4,10,The fabric {function} perfectly when res
909,MATERIAL,seat material,4,17,The seat material has {technical_spec} that {te
910,MATERIAL,vinyl,4,9,The vinyl delivers excellent and works 
911,MATERIAL,surface,4,11,The surface has {technical_spec} that {te
912,MATERIAL,textile,27,34,"Unlike {alternative}, this textile {advantage} in my opinion."
913,MATERIAL,material,12,20,I think the material has {technical_spec} that {te
914,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
915,MATERIAL,seat material,4,17,the seat material doesn't work properly and cre
916,MATERIAL,upholstery,27,37,"Unlike {alternative}, this upholstery {advantage}"
917,MATERIAL,seat material,31,44,"ompared to {comparison}, this seat material is {comparison_result}"
918,MATERIAL,material,31,39,"ompared to {comparison}, this material is {comparison_result}"
919,MATERIAL,textile,4,11,The textile {malfunction} especially when
920,MATERIAL,seat material,16,29,I {dislike} the seat material because it {issue}
921,MATERIAL,seat material,4,17,The seat material has {technical_spec} that {te
922,MATERIAL,seat material,27,40,"Unlike {alternative}, this seat material {advantage}"
923,MATERIAL,leather,14,21,"Honestly, the leather has {technical_spec} that {te"
924,MATERIAL,leather,4,11,The leather is {comparative_adj} than {pr
